Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission
Slovakia,natural_gas,2009,0.194978741,0.003866604,135.0971,5387.405,136.1222414,5.428285609,12.09111886
Slovakia,petroleum_n_other_liquids,2009,0.165971372,0.000453424,135.0971,5387.405,136.1222414,5.428285609,10.56544189
Slovakia,nuclear,2009,0.156374498,0.156374498,135.0971,5387.405,136.1222414,5.428285609,0
Slovakia,renewables_n_other,2009,0.055143922,0.054585951,135.0971,5387.405,136.1222414,5.428285609,0
Slovenia,all_energy_types,2009,0.298105884,0.153000926,63.1301,2046.98,145.6320452,4.722087941,17.24447779
Slovenia,coal,2009,0.056660783,0.050364214,63.1301,2046.98,145.6320452,4.722087941,5.933853357
Slovenia,natural_gas,2009,0.036669401,0.000113467,63.1301,2046.98,145.6320452,4.722087941,2.054065673
Slovenia,petroleum_n_other_liquids,2009,0.11222671,1.06E-05,63.1301,2046.98,145.6320452,4.722087941,9.256558762
Slovenia,nuclear,2009,0.05478834,0.05478834,63.1301,2046.98,145.6320452,4.722087941,0
Slovenia,renewables_n_other,2009,0.03776065,0.047724277,63.1301,2046.98,145.6320452,4.722087941,0
Solomon Islands,all_energy_types,2009,0.005154736,2.93E-05,1.0112,515.182,10.00565936,5.097642007,0.2
Solomon Islands,coal,2009,0,0,1.0112,515.182,10.00565936,5.097642007,0
Solomon Islands,natural_gas,2009,0,0,1.0112,515.182,10.00565936,5.097642007,0
Solomon Islands,petroleum_n_other_liquids,2009,0.005125456,0,1.0112,515.182,10.00565936,5.097642007,0.2
Solomon Islands,nuclear,2009,,,1.0112,515.182,10.00565936,5.097642007,0
Solomon Islands,renewables_n_other,2009,2.93E-05,2.93E-05,1.0112,515.182,10.00565936,5.097642007,0
Somalia,all_energy_types,2009,0.011335115,0,8.55563,11724.5,0.966788771,1.324872036,0.9
Somalia,coal,2009,0,0,8.55563,11724.5,0.966788771,1.324872036,0
Somalia,natural_gas,2009,0,0,8.55563,11724.5,0.966788771,1.324872036,0
Somalia,petroleum_n_other_liquids,2009,0.011335115,0,8.55563,11724.5,0.966788771,1.324872036,0.9
Somalia,nuclear,2009,,,8.55563,11724.5,0.966788771,1.324872036,0
Somalia,renewables_n_other,2009,0,0,8.55563,11724.5,0.966788771,1.324872036,0
South Africa,all_energy_types,2009,5.501477548,5.680301188,662.087,50579.72,108.7684461,8.309297038,466.8144959
South Africa,coal,2009,4.028758809,5.483117742,662.087,50579.72,108.7684461,8.309297038,379.732045
South Africa,natural_gas,2009,0.13273955,0.039193293,662.087,50579.72,108.7684461,8.309297038,8.082450804
South Africa,petroleum_n_other_liquids,2009,1.206902273,0.016743645,662.087,50579.72,108.7684461,8.309297038,79
South Africa,nuclear,2009,0.116142782,0.116142782,662.087,50579.72,108.7684461,8.309297038,0
South Africa,renewables_n_other,2009,0.016934134,0.025103726,662.087,50579.72,108.7684461,8.309297038,0
South Korea,all_energy_types,2009,10.00110349,1.541609574,1557.765,49379.65,202.5349205,6.420161891,549.2931595
South Korea,coal,2009,2.706864815,0.065393134,1557.765,49379.65,202.5349205,6.420161891,246.4773194
South Korea,natural_gas,2009,1.359915211,0.019780567,1557.765,49379.65,202.5349205,6.420161891,75.05850408
South Korea,petroleum_n_other_liquids,2009,4.480875899,0,1557.765,49379.65,202.5349205,6.420161891,227.757336
South Korea,nuclear,2009,1.399850688,1.399850688,1557.765,49379.65,202.5349205,6.420161891,0
South Korea,renewables_n_other,2009,0.053596875,0.056585184,1557.765,49379.65,202.5349205,6.420161891,0
South Sudan,all_energy_types,2009,,,,,,,
South Sudan,coal,2009,,,,,,,
South Sudan,natural_gas,2009,,,,,,,
South Sudan,petroleum_n_other_liquids,2009,,,,,,,
South Sudan,nuclear,2009,,,,,,,0
South Sudan,renewables_n_other,2009,,,,,,,0
Spain,all_energy_types,2009,6.047064213,1.451183377,1620.813,46393.85,130.3419357,3.730883336,349.9964015
Spain,coal,2009,0.382753598,0.167700802,1620.813,46393.85,130.3419357,3.730883336,50.67312098
Spain,natural_gas,2009,1.374267686,0.000543851,1620.813,46393.85,130.3419357,3.730883336,81.66474649
Spain,petroleum_n_other_liquids,2009,3.080484585,0.004929998,1620.813,46393.85,130.3419357,3.730883336,217.658534
Spain,nuclear,2009,0.508089503,0.508089503,1620.813,46393.85,130.3419357,3.730883336,0
Spain,renewables_n_other,2009,0.70146884,0.769919222,1620.813,46393.85,130.3419357,3.730883336,0
Sri Lanka,all_energy_types,2009,0.212143437,0.03814208,166.404,20123.5,10.54207456,1.274869819,12.11978918
Sri Lanka,coal,2009,0.001001078,0,166.404,20123.5,10.54207456,1.274869819,0.119789179
Sri Lanka,natural_gas,2009,0,0,166.404,20123.5,10.54207456,1.274869819,0
Sri Lanka,petroleum_n_other_liquids,2009,0.17300028,0,166.404,20123.5,10.54207456,1.274869819,12
Sri Lanka,nuclear,2009,,,166.404,20123.5,10.54207456,1.274869819,0
Sri Lanka,renewables_n_other,2009,0.03814208,0.03814208,166.404,20123.5,10.54207456,1.274869819,0
Sudan,all_energy_types,2009,0.264754083,0.92979912,137.73,33783.8,7.836717085,1.922268806,12
Sudan,coal,2009,0,0,137.73,33783.8,7.836717085,1.922268806,0
Sudan,natural_gas,2009,0,0,137.73,33783.8,7.836717085,1.922268806,0
Sudan,petroleum_n_other_liquids,2009,0.232077603,0.89712264,137.73,33783.8,7.836717085,1.922268806,12
Sudan,nuclear,2009,,,137.73,33783.8,7.836717085,1.922268806,0
Sudan,renewables_n_other,2009,0.03267648,0.03267648,137.73,33783.8,7.836717085,1.922268806,0
Suriname,all_energy_types,2009,0.039146911,0.045335084,7.88748,523.113,74.83452144,4.963170875,2
Suriname,coal,2009,0,0,7.88748,523.113,74.83452144,4.963170875,0
Suriname,natural_gas,2009,0,0,7.88748,523.113,74.83452144,4.963170875,0
Suriname,petroleum_n_other_liquids,2009,0.030724031,0.036912204,7.88748,523.113,74.83452144,4.963170875,2
Suriname,nuclear,2009,,,7.88748,523.113,74.83452144,4.963170875,0
Suriname,renewables_n_other,2009,0.00842288,0.00842288,7.88748,523.113,74.83452144,4.963170875,0
Sweden,all_energy_types,2009,2.078657534,1.299369288,408.275,9309.055,223.2941511,5.091317211,56.6129853
Sweden,coal,2009,0.06740204,0,408.275,9309.055,223.2941511,5.091317211,9.246251684
Sweden,natural_gas,2009,0.048877938,0,408.275,9309.055,223.2941511,5.091317211,1.663347555
Sweden,petroleum_n_other_liquids,2009,0.665451849,0,408.275,9309.055,223.2941511,5.091317211,45.70338606
Sweden,nuclear,2009,0.504693499,0.504693499,408.275,9309.055,223.2941511,5.091317211,0
Sweden,renewables_n_other,2009,0.792232208,0.794675788,408.275,9309.055,223.2941511,5.091317211,0
Switzerland,all_energy_types,2009,1.277716829,0.639101401,483.975,7785.808,164.1084431,2.64004717,44.6887509
Switzerland,coal,2009,0.004399126,0,483.975,7785.808,164.1084431,2.64004717,0.514327523
Switzerland,natural_gas,2009,0.118922909,0,483.975,7785.808,164.1084431,2.64004717,6.571996858
Switzerland,petroleum_n_other_liquids,2009,0.522307021,0,483.975,7785.808,164.1084431,2.64004717,37.60242652
Switzerland,nuclear,2009,0.269851973,0.269851973,483.975,7785.808,164.1084431,2.64004717,0
Switzerland,renewables_n_other,2009,0.3622358,0.369249428,483.975,7785.808,164.1084431,2.64004717,0
Syria,all_energy_types,2009,0.990720706,1.141138372,111.962,21205.9,46.71910678,8.848722839,54.85439619
Syria,coal,2009,2.85E-05,0,111.962,21205.9,46.71910678,8.848722839,0.005366373
Syria,natural_gas,2009,0.274353053,0.240705981,111.962,21205.9,46.71910678,8.848722839,11.84902982
Syria,petroleum_n_other_liquids,2009,0.698178043,0.882083592,111.962,21205.9,46.71910678,8.848722839,43
Syria,nuclear,2009,,,111.962,21205.9,46.71910678,8.848722839,0
Syria,renewables_n_other,2009,0.018161074,0.0183488,111.962,21205.9,46.71910678,8.848722839,0
Taiwan,all_energy_types,2009,4.343437018,0.482837746,866.242,23090,188.109009,5.014115015,265.0646692
Taiwan,coal,2009,1.382386425,0,866.242,23090,188.109009,5.014115015,135.9027011
Taiwan,natural_gas,2009,0.472179208,0.01094765,866.242,23090,188.109009,5.014115015,24.16196808
Taiwan,petroleum_n_other_liquids,2009,2.015182172,0.000678619,866.242,23090,188.109009,5.014115015,105
Taiwan,nuclear,2009,0.393922037,0.393922037,866.242,23090,188.109009,5.014115015,0
Taiwan,renewables_n_other,2009,0.079767177,0.07728944,866.242,23090,188.109009,5.014115015,0
Tajikistan,all_energy_types,2009,0.188874016,0.160014114,17.7445,7364.75,25.64567918,10.64408779,6.97349778
Tajikistan,coal,2009,0.004587511,0.004509052,17.7445,7364.75,25.64567918,10.64408779,0.429941021
Tajikistan,natural_gas,2009,0.008393281,0.001405043,17.7445,7364.75,25.64567918,10.64408779,0.843556759
Tajikistan,petroleum_n_other_liquids,2009,0.02206467,0.000467859,17.7445,7364.75,25.64567918,10.64408779,5.7
Tajikistan,nuclear,2009,,,17.7445,7364.75,25.64567918,10.64408779,0
Tajikistan,renewables_n_other,2009,0.153828554,0.15363216,17.7445,7364.75,25.64567918,10.64408779,0
Tanzania,all_energy_types,2009,0.112641322,0.051230875,81.76909,43073.82,2.615076216,1.377553819,6.194776191
Tanzania,coal,2009,0.00208905,0.001388813,81.76909,43073.82,2.615076216,1.377553819,0.194879657
Tanzania,natural_gas,2009,0.024329422,0.024329422,81.76909,43073.82,2.615076216,1.377553819,1.099896534
Tanzania,petroleum_n_other_liquids,2009,0.060475812,0,81.76909,43073.82,2.615076216,1.377553819,4.9
Tanzania,nuclear,2009,,,81.76909,43073.82,2.615076216,1.377553819,0
Tanzania,renewables_n_other,2009,0.025747039,0.02551264,81.76909,43073.82,2.615076216,1.377553819,0
Thailand,all_energy_types,2009,4.065764329,2.138870213,874.422,66908.12,60.76638126,4.649659237,248.1841059
Thailand,coal,2009,0.553286252,0.182972699,874.422,66908.12,60.76638126,4.649659237,53.88437618
Thailand,natural_gas,2009,1.351472913,1.065445074,874.422,66908.12,60.76638126,4.649659237,68.29972969
Thailand,petroleum_n_other_liquids,2009,2.05640134,0.761300432,874.422,66908.12,60.76638126,4.649659237,126
Thailand,nuclear,2009,,,874.422,66908.12,60.76638126,4.649659237,0
Thailand,renewables_n_other,2009,0.104603824,0.129152007,874.422,66908.12,60.76638126,4.649659237,0
The Bahamas,all_energy_types,2009,0.04343478,0,12.0477,349.6,124.2413616,3.605234194,5.1
The Bahamas,coal,2009,0,0,12.0477,349.6,124.2413616,3.605234194,0
The Bahamas,natural_gas,2009,0,0,12.0477,349.6,124.2413616,3.605234194,0
The Bahamas,petroleum_n_other_liquids,2009,0.04343478,0,12.0477,349.6,124.2413616,3.605234194,5.1
The Bahamas,nuclear,2009,,,12.0477,349.6,124.2413616,3.605234194,0
The Bahamas,renewables_n_other,2009,0,0,12.0477,349.6,124.2413616,3.605234194,0
Timor-Leste,all_energy_types,2009,0.00336633,0.435062152,2.58484,1074.29,3.133539212,1.302335866,0.4
Timor-Leste,coal,2009,0,0,2.58484,1074.29,3.133539212,1.302335866,0
Timor-Leste,natural_gas,2009,0,0.244408052,2.58484,1074.29,3.133539212,1.302335866,0
Timor-Leste,petroleum_n_other_liquids,2009,0.00336633,0.1906541,2.58484,1074.29,3.133539212,1.302335866,0.4
Timor-Leste,nuclear,2009,,,2.58484,1074.29,3.133539212,1.302335866,0
Timor-Leste,renewables_n_other,2009,0,0,2.58484,1074.29,3.133539212,1.302335866,0
Togo,all_energy_types,2009,0.041422874,0.00110288,9.65822,6250.84,6.626769191,4.288872476,2.886209374
Togo,coal,2009,0.002710018,0,9.65822,6250.84,6.626769191,4.288872476,0.186209374
Togo,natural_gas,2009,0,0,9.65822,6250.84,6.626769191,4.288872476,0
Togo,petroleum_n_other_liquids,2009,0.035136276,0,9.65822,6250.84,6.626769191,4.288872476,2.7
Togo,nuclear,2009,,,9.65822,6250.84,6.626769191,4.288872476,0
Togo,renewables_n_other,2009,0.00357658,0.00110288,9.65822,6250.84,6.626769191,4.288872476,0
Tonga,all_energy_types,2009,0.002002684,0,0.459065,103.897,19.27567184,4.362529221,0.2
Tonga,coal,2009,0,0,0.459065,103.897,19.27567184,4.362529221,0
Tonga,natural_gas,2009,0,0,0.459065,103.897,19.27567184,4.362529221,0
Tonga,petroleum_n_other_liquids,2009,0.002002684,0,0.459065,103.897,19.27567184,4.362529221,0.2
Tonga,nuclear,2009,,,0.459065,103.897,19.27567184,4.362529221,0
Tonga,renewables_n_other,2009,0,0,0.459065,103.897,19.27567184,4.362529221,0
Trinidad and Tobago,all_energy_types,2009,0.874373815,1.805260588,34.9978,1320.92,,,48.08148021
Trinidad and Tobago,coal,2009,8.50E-05,0,34.9978,1320.92,,,0.022685703
Trinidad and Tobago,natural_gas,2009,0.773511508,1.501999923,34.9978,1320.92,,,42.9587945
Trinidad and Tobago,petroleum_n_other_liquids,2009,0.100552844,0.303036185,34.9978,1320.92,,,5.1
Trinidad and Tobago,nuclear,2009,,,34.9978,1320.92,,,0
Trinidad and Tobago,renewables_n_other,2009,0.00022448,0.00022448,34.9978,1320.92,,,0
Tunisia,all_energy_types,2009,0.295302073,0.237903853,101.492,10525.7,28.05533814,2.909609355,20.86476695
Tunisia,coal,2009,2.49E-05,0,101.492,10525.7,28.05533814,2.909609355,0.013482392
Tunisia,natural_gas,2009,0.116817076,0.069097682,101.492,10525.7,28.05533814,2.909609355,8.851284559
Tunisia,petroleum_n_other_liquids,2009,0.176511856,0.167098171,101.492,10525.7,28.05533814,2.909609355,12
Tunisia,nuclear,2009,,,101.492,10525.7,28.05533814,2.909609355,0
Tunisia,renewables_n_other,2009,0.001948278,0.001708,101.492,10525.7,28.05533814,2.909609355,0
Turkey,all_energy_types,2009,4.324653272,1.204739017,1327.74,71454.75,60.52296414,3.257153714,272.6852767
Turkey,coal,2009,1.259339708,0.708585223,1327.74,71454.75,60.52296414,3.257153714,117.9847744
Turkey,natural_gas,2009,1.274808639,0.024855968,1327.74,71454.75,60.52296414,3.257153714,70.58412134
Turkey,petroleum_n_other_liquids,2009,1.415191722,0.100784503,1327.74,71454.75,60.52296414,3.257153714,84.116381
Turkey,nuclear,2009,,,1327.74,71454.75,60.52296414,3.257153714,0
Turkey,renewables_n_other,2009,0.375313203,0.370513322,1327.74,71454.75,60.52296414,3.257153714,0
Turkmenistan,all_energy_types,2009,0.875274447,1.689755583,49.8633,5007.95,174.776994,17.55348015,32.08643121
Turkmenistan,coal,2009,0,0,49.8633,5007.95,174.776994,17.55348015,0
Turkmenistan,natural_gas,2009,0.657412033,1.280067749,49.8633,5007.95,174.776994,17.55348015,16.08643121
Turkmenistan,petroleum_n_other_liquids,2009,0.22318315,0.409658554,49.8633,5007.95,174.776994,17.55348015,16
Turkmenistan,nuclear,2009,,,49.8633,5007.95,174.776994,17.55348015,0
Turkmenistan,renewables_n_other,2009,-0.005320736,2.93E-05,49.8633,5007.95,174.776994,17.55348015,0
Turks and Caicos Islands,all_energy_types,2009,0.002520361,0,,,0,0,0.07776
Turks and Caicos Islands,coal,2009,0,0,,,0,0,0
Turks and Caicos Islands,natural_gas,2009,0,0,,,0,0,0
Turks and Caicos Islands,petroleum_n_other_liquids,2009,0.002520361,0,,,0,0,0.07776
Turks and Caicos Islands,nuclear,2009,,,,,0,0,0
Turks and Caicos Islands,renewables_n_other,2009,0,0,,,0,0,0
Tuvalu,all_energy_types,2009,0,0,,,0,0,0
Tuvalu,coal,2009,0,0,,,0,0,0
Tuvalu,natural_gas,2009,0,0,,,0,0,
Tuvalu,petroleum_n_other_liquids,2009,0,0,,,0,0,
Tuvalu,nuclear,2009,0,0,,,0,0,0
Tuvalu,renewables_n_other,2009,0,0,,,0,0,0
U.S. Pacific Islands,all_energy_types,2009,0.004238468,0,,,0,0,0.3
U.S. Pacific Islands,coal,2009,0,0,,,0,0,0
U.S. Pacific Islands,natural_gas,2009,0,0,,,0,0,0
U.S. Pacific Islands,petroleum_n_other_liquids,2009,0.004238468,0,,,0,0,0.3
U.S. Pacific Islands,nuclear,2009,,,,,0,0,0
U.S. Pacific Islands,renewables_n_other,2009,0,0,,,0,0,0
U.S. Territories,all_energy_types,2009,0,0,,,0,0,0
U.S. Territories,coal,2009,0,0,,,0,0,0
U.S. Territories,natural_gas,2009,0,0,,,0,0,
U.S. Territories,petroleum_n_other_liquids,2009,0,0,,,0,0,
U.S. Territories,nuclear,2009,0,0,,,0,0,0
U.S. Territories,renewables_n_other,2009,0,0,,,0,0,0
U.S. Virgin Islands,all_energy_types,2009,0.112873924,0,2.41787,107.343,,,6.585401232
U.S. Virgin Islands,coal,2009,0,0,2.41787,107.343,,,0
U.S. Virgin Islands,natural_gas,2009,0,0,2.41787,107.343,,,0
U.S. Virgin Islands,petroleum_n_other_liquids,2009,0.112873924,0,2.41787,107.343,,,6.585401232
U.S. Virgin Islands,nuclear,2009,,,2.41787,107.343,,,0
U.S. Virgin Islands,renewables_n_other,2009,0,0,2.41787,107.343,,,0
Uganda,all_energy_types,2009,0.059248078,0.01534272,60.267,31411.1,1.88621467,0.983093196,2
Uganda,coal,2009,0,0,60.267,31411.1,1.88621467,0.983093196,0
Uganda,natural_gas,2009,0,0,60.267,31411.1,1.88621467,0.983093196,0
Uganda,petroleum_n_other_liquids,2009,0.044099982,0,60.267,31411.1,1.88621467,0.983093196,2
Uganda,nuclear,2009,,,60.267,31411.1,1.88621467,0.983093196,0
Uganda,renewables_n_other,2009,0.015148096,0.01534272,60.267,31411.1,1.88621467,0.983093196,0
Ukraine,all_energy_types,2009,4.681123564,3.296156046,470.656,46143.7,101.4466452,9.945955355,366.7924813
Ukraine,coal,2009,1.536921313,1.476622873,470.656,46143.7,101.4466452,9.945955355,168.700619
Ukraine,natural_gas,2009,1.556391379,0.683285215,470.656,46143.7,101.4466452,9.945955355,151.0918623
Ukraine,petroleum_n_other_liquids,2009,0.65409153,0.167844919,470.656,46143.7,101.4466452,9.945955355,47
Ukraine,nuclear,2009,0.851292799,0.851292799,470.656,46143.7,101.4466452,9.945955355,0
Ukraine,renewables_n_other,2009,0.082426542,0.11711024,470.656,46143.7,101.4466452,9.945955355,0
United Arab Emirates,all_energy_types,2009,3.512585081,7.587206398,459.437,7757.64,452.7904209,7.645411843,216.1257121
United Arab Emirates,coal,2009,0.024511496,0,459.437,7757.64,452.7904209,7.645411843,1.775492169
United Arab Emirates,natural_gas,2009,2.165947102,1.804962081,459.437,7757.64,452.7904209,7.645411843,116.6070087
United Arab Emirates,petroleum_n_other_liquids,2009,1.321843698,5.782146717,459.437,7757.64,452.7904209,7.645411843,97.7432112
United Arab Emirates,nuclear,2009,,,459.437,7757.64,452.7904209,7.645411843,0
United Arab Emirates,renewables_n_other,2009,0.000282785,9.76E-05,459.437,7757.64,452.7904209,7.645411843,0
United Kingdom,all_energy_types,2009,8.818534969,6.588209403,2448.608,62327.27,141.4875859,3.601448239,567.7228259
United Kingdom,coal,2009,1.248038487,0.454855287,2448.608,62327.27,141.4875859,3.601448239,141.9745794
United Kingdom,natural_gas,2009,3.33685714,2.241563121,2448.608,62327.27,141.4875859,3.601448239,189.2536573
United Kingdom,petroleum_n_other_liquids,2009,3.347597696,3.007108436,2448.608,62327.27,141.4875859,3.601448239,236.4945892
United Kingdom,nuclear,2009,0.612376965,0.612376965,2448.608,62327.27,141.4875859,3.601448239,0
United Kingdom,renewables_n_other,2009,0.273664681,0.272305594,2448.608,62327.27,141.4875859,3.601448239,0
United States,all_energy_types,2009,93.94221562,72.59170139,15950.96,306705.5,306.2945256,5.889439609,5823.12664
United States,coal,2009,19.69120544,21.6237213,15950.96,306705.5,306.2945256,5.889439609,2138.693435
United States,natural_gas,2009,23.41593999,21.13945038,15950.96,306705.5,306.2945256,5.889439609,1254.522337
United States,petroleum_n_other_liquids,2009,35.75674743,13.84837771,15950.96,306705.5,306.2945256,5.889439609,2429.910868
United States,nuclear,2009,8.355220104,8.355220104,15950.96,306705.5,306.2945256,5.889439609,0
United States,renewables_n_other,2009,7.608323793,7.624931899,15950.96,306705.5,306.2945256,5.889439609,0
Uruguay,all_energy_types,2009,0.200032894,0.05896992,58.8764,3349.68,59.71701608,3.397505527,8.040470671
Uruguay,coal,2009,2.24E-05,0,58.8764,3349.68,59.71701608,3.397505527,0.003147478
Uruguay,natural_gas,2009,0.001478992,0,58.8764,3349.68,59.71701608,3.397505527,0.137323193
Uruguay,petroleum_n_other_liquids,2009,0.135368593,0,58.8764,3349.68,59.71701608,3.397505527,7.9
Uruguay,nuclear,2009,,,58.8764,3349.68,59.71701608,3.397505527,0
Uruguay,renewables_n_other,2009,0.063162895,0.05896992,58.8764,3349.68,59.71701608,3.397505527,0
Uzbekistan,all_energy_types,2009,1.967286651,2.458024342,137.207,28065.5,70.09626233,14.33809245,127.3718261
Uzbekistan,coal,2009,0.05528318,0.055832813,137.207,28065.5,70.09626233,14.33809245,5.139947753
Uzbekistan,natural_gas,2009,1.659576724,2.20549012,137.207,28065.5,70.09626233,14.33809245,100.2318784
Uzbekistan,petroleum_n_other_liquids,2009,0.189944019,0.13406173,137.207,28065.5,70.09626233,14.33809245,22
Uzbekistan,nuclear,2009,,,137.207,28065.5,70.09626233,14.33809245,0
Uzbekistan,renewables_n_other,2009,0.062482728,0.06263968,137.207,28065.5,70.09626233,14.33809245,0
Vanuatu,all_energy_types,2009,0.002241757,0,0.608894,230.244,9.736442489,3.681687559,0.1
Vanuatu,coal,2009,0,0,0.608894,230.244,9.736442489,3.681687559,0
Vanuatu,natural_gas,2009,0,0,0.608894,230.244,9.736442489,3.681687559,0
Vanuatu,petroleum_n_other_liquids,2009,0.002241757,0,0.608894,230.244,9.736442489,3.681687559,0.1
Vanuatu,nuclear,2009,,,0.608894,230.244,9.736442489,3.681687559,0
Vanuatu,renewables_n_other,2009,0,0,0.608894,230.244,9.736442489,3.681687559,0
Venezuela,all_energy_types,2009,3.111594908,7.569733295,515.677,28031,111.0054907,6.033999787,139.6626348
Venezuela,coal,2009,0.006732345,0.109697422,515.677,28031,111.0054907,6.033999787,0.637161787
Venezuela,natural_gas,2009,0.788722385,0.718505429,515.677,28031,111.0054907,6.033999787,46.02547305
Venezuela,petroleum_n_other_liquids,2009,1.485946175,5.910934924,515.677,28031,111.0054907,6.033999787,93
Venezuela,nuclear,2009,,,515.677,28031,111.0054907,6.033999787,0
Venezuela,renewables_n_other,2009,0.830194004,0.83059552,515.677,28031,111.0054907,6.033999787,0
Vietnam,all_energy_types,2009,1.738318563,2.45303169,487.666,87092.2,19.95952064,3.564567888,105.4380662
Vietnam,coal,2009,0.521112842,1.159972539,487.666,87092.2,19.95952064,3.564567888,50.88884443
Vietnam,natural_gas,2009,0.259397151,0.259397151,487.666,87092.2,19.95952064,3.564567888,13.54922174
Vietnam,petroleum_n_other_liquids,2009,0.651703053,0.743223921,487.666,87092.2,19.95952064,3.564567888,41
Vietnam,nuclear,2009,,,487.666,87092.2,19.95952064,3.564567888,0
Vietnam,renewables_n_other,2009,0.306105519,0.29043808,487.666,87092.2,19.95952064,3.564567888,0
Wake Island,all_energy_types,2009,0.01932018,0,,,0,0,1.3
Wake Island,coal,2009,0,0,,,0,0,0
Wake Island,natural_gas,2009,0,0,,,0,0,0
Wake Island,petroleum_n_other_liquids,2009,0.01932018,0,,,0,0,1.3
Wake Island,nuclear,2009,,,,,0,0,0
Wake Island,renewables_n_other,2009,0,0,,,0,0,0
Western Sahara,all_energy_types,2009,0.003647336,0,,,0,0,0.3
Western Sahara,coal,2009,0,0,,,0,0,0
Western Sahara,natural_gas,2009,0,0,,,0,0,0
Western Sahara,petroleum_n_other_liquids,2009,0.003647336,0,,,0,0,0.3
Western Sahara,nuclear,2009,,,,,0,0,0
Western Sahara,renewables_n_other,2009,0,0,,,0,0,0
Yemen,all_energy_types,2009,0.350699701,0.625781504,118.729,22516.5,15.57523155,2.953782995,23.11527709
Yemen,coal,2009,0.002316662,0,118.729,22516.5,15.57523155,2.953782995,0.115277092
Yemen,natural_gas,2009,0.013794039,0.029887084,118.729,22516.5,15.57523155,2.953782995,0
Yemen,petroleum_n_other_liquids,2009,0.334589,0.595894419,118.729,22516.5,15.57523155,2.953782995,23
Yemen,nuclear,2009,,,118.729,22516.5,15.57523155,2.953782995,0
Yemen,renewables_n_other,2009,0,0,118.729,22516.5,15.57523155,2.953782995,0
Zambia,all_energy_types,2009,0.124282264,0.09601888,153.7134,13215.15,9.404529178,0.808532397,2.467234443
Zambia,coal,2009,0.003908339,0,153.7134,13215.15,9.404529178,0.808532397,0.267234443
Zambia,natural_gas,2009,0,0,153.7134,13215.15,9.404529178,0.808532397,0
Zambia,petroleum_n_other_liquids,2009,0.026330593,0,153.7134,13215.15,9.404529178,0.808532397,2.2
Zambia,nuclear,2009,,,153.7134,13215.15,9.404529178,0.808532397,0
Zambia,renewables_n_other,2009,0.094043332,0.09601888,153.7134,13215.15,9.404529178,0.808532397,0
Zimbabwe,all_energy_types,2009,0.140797519,0.094482979,21.8464,12527,11.23952415,6.444884241,7.282826577
Zimbabwe,coal,2009,0.062922957,0.041193379,21.8464,12527,11.23952415,6.444884241,5.382826577
Zimbabwe,natural_gas,2009,0,0,21.8464,12527,11.23952415,6.444884241,0
Zimbabwe,petroleum_n_other_liquids,2009,0.02352636,0,21.8464,12527,11.23952415,6.444884241,1.9
Zimbabwe,nuclear,2009,,,21.8464,12527,11.23952415,6.444884241,0
Zimbabwe,renewables_n_other,2009,0.054348202,0.0532896,21.8464,12527,11.23952415,6.444884241,0
World,all_energy_types,2010,526.7304677,518.7316575,94617.52644,6948810.014,75.80153532,5.566943964,30621.82723
World,coal,2010,157.7840078,156.2100119,94617.52644,6948810.014,75.80153532,5.566943964,13867.17912
World,natural_gas,2010,119.4238793,116.9456786,94617.52644,6948810.014,75.80153532,5.566943964,5782.117372
World,petroleum_n_other_liquids,2010,177.9327427,171.4088762,94617.52644,6948810.014,75.80153532,5.566943964,10972.53074
World,nuclear,2010,27.37991816,27.37991816,94617.52644,6948810.014,75.80153532,5.566943964,0
World,renewables_n_other,2010,45.25116457,46.78717263,94617.52644,6948810.014,75.80153532,5.566943964,0
Afghanistan,all_energy_types,2010,0.118538529,0.026925794,56.7712,29185.5,4.061555521,2.088004634,6.230759779
Afghanistan,coal,2010,0.015104664,0.014349431,56.7712,29185.5,4.061555521,2.088004634,0.971906982
Afghanistan,natural_gas,2010,0.00524668,0.00524668,56.7712,29185.5,4.061555521,2.088004634,0.058852797
Afghanistan,petroleum_n_other_liquids,2010,0.085493838,0,56.7712,29185.5,4.061555521,2.088004634,5.2
Afghanistan,nuclear,2010,,,56.7712,29185.5,4.061555521,2.088004634,0
Afghanistan,renewables_n_other,2010,0.012693347,0.007329683,56.7712,29185.5,4.061555521,2.088004634,0
Albania,all_energy_types,2010,0.123044023,0.098491169,30.743,2948.03,41.73771072,4.002342755,3.02339894
Albania,coal,2010,0.003524944,9.33E-05,30.743,2948.03,41.73771072,4.002342755,0.366907
Albania,natural_gas,2010,0.000350325,0.000352797,30.743,2948.03,41.73771072,4.002342755,0.05649194
Albania,petroleum_n_other_liquids,2010,0.052663621,0.024954785,30.743,2948.03,41.73771072,4.002342755,2.6
Albania,nuclear,2010,,,30.743,2948.03,41.73771072,4.002342755,0
Albania,renewables_n_other,2010,0.066505133,0.073090293,30.743,2948.03,41.73771072,4.002342755,0
Algeria,all_energy_types,2010,1.777760402,6.927837879,405.452,35977.4,49.41325393,4.384638384,99.38018585
Algeria,coal,2010,4.66E-05,0,405.452,35977.4,49.41325393,4.384638384,1.159617942
Algeria,natural_gas,2010,1.080880555,3.173258283,405.452,35977.4,49.41325393,4.384638384,57.22056791
